StudyName,StudyId,DeviceId,SensorId,Time,AmbientLight
shibo-right,0,0,2,2016-03-21 13:15:44.122,0
shibo-right,0,0,2,2016-03-21 13:15:44.628,0
shibo-right,0,0,2,2016-03-21 13:15:45.134,0
shibo-right,0,0,2,2016-03-21 13:15:45.624,0
shibo-right,0,0,2,2016-03-21 13:15:46.124,0
shibo-right,0,0,2,2016-03-21 13:15:46.623,0
shibo-right,0,0,2,2016-03-21 13:15:47.141,0
shibo-right,0,0,2,2016-03-21 13:15:47.624,0
shibo-right,0,0,2,2016-03-21 13:15:48.130,0
shibo-right,0,0,2,2016-03-21 13:15:48.625,0
shibo-right,0,0,2,2016-03-21 13:15:49.126,0
shibo-right,0,0,2,2016-03-21 13:15:49.622,0
shibo-right,0,0,2,2016-03-21 13:15:50.125,0
shibo-right,0,0,2,2016-03-21 13:15:50.643,0
shibo-right,0,0,2,2016-03-21 13:15:51.121,0
shibo-right,0,0,2,2016-03-21 13:15:51.641,0
shibo-right,0,0,2,2016-03-21 13:15:52.125,0
shibo-right,0,0,2,2016-03-21 13:15:52.622,0
shibo-right,0,0,2,2016-03-21 13:15:53.122,0
shibo-right,0,0,2,2016-03-21 13:15:53.652,0
shibo-right,0,0,2,2016-03-21 13:15:54.122,0
shibo-right,0,0,2,2016-03-21 13:15:54.642,0
shibo-right,0,0,2,2016-03-21 13:15:55.123,0
shibo-right,0,0,2,2016-03-21 13:15:55.641,0
shibo-right,0,0,2,2016-03-21 13:15:56.123,0
shibo-right,0,0,2,2016-03-21 13:15:56.640,0
shibo-right,0,0,2,2016-03-21 13:15:57.123,0
shibo-right,0,0,2,2016-03-21 13:15:57.625,0
shibo-right,0,0,2,2016-03-21 13:15:58.121,0
shibo-right,0,0,2,2016-03-21 13:15:58.649,0
shibo-right,0,0,2,2016-03-21 13:15:59.127,0
shibo-right,0,0,2,2016-03-21 13:15:59.643,0
shibo-right,0,0,2,2016-03-21 13:16:00.148,0
shibo-right,0,0,2,2016-03-21 13:16:00.627,0
shibo-right,0,0,2,2016-03-21 13:16:01.125,0
shibo-right,0,0,2,2016-03-21 13:16:01.641,0
shibo-right,0,0,2,2016-03-21 13:16:02.132,0
shibo-right,0,0,2,2016-03-21 13:16:02.623,0
shibo-right,0,0,2,2016-03-21 13:16:03.149,0
shibo-right,0,0,2,2016-03-21 13:16:03.630,0
shibo-right,0,0,2,2016-03-21 13:16:04.137,0
shibo-right,0,0,2,2016-03-21 13:16:04.641,0
shibo-right,0,0,2,2016-03-21 13:16:05.131,0
shibo-right,0,0,2,2016-03-21 13:16:05.642,0
shibo-right,0,0,2,2016-03-21 13:16:06.129,0
shibo-right,0,0,2,2016-03-21 13:16:06.643,0
shibo-right,0,0,2,2016-03-21 13:16:07.124,0
shibo-right,0,0,2,2016-03-21 13:16:07.653,0
shibo-right,0,0,2,2016-03-21 13:16:08.141,0
shibo-right,0,0,2,2016-03-21 13:16:08.650,0
shibo-right,0,0,2,2016-03-21 13:16:09.142,0
shibo-right,0,0,2,2016-03-21 13:16:09.641,0
shibo-right,0,0,2,2016-03-21 13:16:10.141,0
shibo-right,0,0,2,2016-03-21 13:16:10.653,0
shibo-right,0,0,2,2016-03-21 13:16:11.125,0
shibo-right,0,0,2,2016-03-21 13:16:11.642,0
shibo-right,0,0,2,2016-03-21 13:16:12.142,0
shibo-right,0,0,2,2016-03-21 13:16:12.647,0
shibo-right,0,0,2,2016-03-21 13:16:13.146,0
shibo-right,0,0,2,2016-03-21 13:16:13.629,0
shibo-right,0,0,2,2016-03-21 13:16:14.140,0
shibo-right,0,0,2,2016-03-21 13:16:14.629,0
shibo-right,0,0,2,2016-03-21 13:16:15.141,0
shibo-right,0,0,2,2016-03-21 13:16:15.641,0
shibo-right,0,0,2,2016-03-21 13:16:16.153,0
shibo-right,0,0,2,2016-03-21 13:16:16.641,0
shibo-right,0,0,2,2016-03-21 13:16:17.148,0
shibo-right,0,0,2,2016-03-21 13:16:17.641,0
shibo-right,0,0,2,2016-03-21 13:16:18.141,0
shibo-right,0,0,2,2016-03-21 13:16:18.640,0
shibo-right,0,0,2,2016-03-21 13:16:19.141,0
shibo-right,0,0,2,2016-03-21 13:16:19.641,0
shibo-right,0,0,2,2016-03-21 13:16:20.149,0
shibo-right,0,0,2,2016-03-21 13:16:20.642,0
shibo-right,0,0,2,2016-03-21 13:16:21.128,0
shibo-right,0,0,2,2016-03-21 13:16:21.647,0
shibo-right,0,0,2,2016-03-21 13:16:22.140,0
shibo-right,0,0,2,2016-03-21 13:16:22.640,0
shibo-right,0,0,2,2016-03-21 13:16:23.138,0
shibo-right,0,0,2,2016-03-21 13:16:23.635,0
shibo-right,0,0,2,2016-03-21 13:16:24.164,0
shibo-right,0,0,2,2016-03-21 13:16:24.649,0
shibo-right,0,0,2,2016-03-21 13:16:25.141,0
shibo-right,0,0,2,2016-03-21 13:16:25.655,0
shibo-right,0,0,2,2016-03-21 13:16:26.149,0
shibo-right,0,0,2,2016-03-21 13:16:26.633,0
shibo-right,0,0,2,2016-03-21 13:16:27.146,0
shibo-right,0,0,2,2016-03-21 13:16:27.641,0
shibo-right,0,0,2,2016-03-21 13:16:28.144,0
shibo-right,0,0,2,2016-03-21 13:16:28.648,0
shibo-right,0,0,2,2016-03-21 13:16:29.150,0
shibo-right,0,0,2,2016-03-21 13:16:29.633,0
